QTL x environment interactions for panicle traits in switchgrass (Panicum virgatum),,,,,,,,,
Theoretical and Applied Genetics,,,,,,,,,
"Li Zhang1*, Xiaoyu Weng1, Kathrine D. Behrman1, Jason Bonnette1, John L. Reilley2, Francis M. Rouquette Jr3, Philip A. Fay4, Yanqi Wu5, Felix B. Fritschi6, Robert B. Mitchell7, David B. Lowry8, Arvid R. Boe9, Thomas E. Juenger1*",,,,,,,,,
PKLE,J540.A,Coastal,Atlantic,-15.8062730720867,-1.1190714609244,-1.89549260597196,,,
CLMB,J540.A,Coastal,Atlantic,-10.8845518519252,-3.45616130903104,-1.85315629128077,,,
KBSM,J540.A,Coastal,Atlantic,-11.0661214198203,-0.082919035719308,-2.41573454671978,,,
PKLE,J641.B,Upland,Atlantic,-24.5440528131211,-13.7562258282346,-4.99995179848176,,,
CLMB,J641.B,Upland,Atlantic,-20.9940272343581,-13.4437388665624,-5.20728233269619,,,
KBSM,J641.B,Upland,Atlantic,-20.7738688031924,-10.9007320847889,-3.87289836622614,,,
PKLE,J257.A,Upland,Midwest,-18.0800447519098,-11.488018634102,-6.55218139473667,,,
CLMB,J257.A,Upland,Midwest,-11.1985107147337,1.37653750912929,-3.07283848815911,,,
KBSM,J257.A,Upland,Midwest,-12.236110518142,-1.03743195181368,-0.958570727213415,,,
PKLE,J427.B,Upland,Atlantic,-13.5325013922636,-7.27563384499858,-1.58504668672097,,,
CLMB,J427.B,Upland,Atlantic,-3.48768104415755,-6.35578059992724,-1.24331519284161,,,
KBSM,J427.B,Upland,Atlantic,-11.6985479594537,-9.30987722463159,-2.99860007452232,,,
PKLE,J351.B,Upland,Midwest,-17.1705360799806,-4.03533785338059,-3.75816812147784,,,
CLMB,J351.B,Upland,Midwest,-11.9834078717549,-3.13398138782035,-3.07283848815911,,,
KBSM,J351.B,Upland,Midwest,3.16347572193034,-4.21914167212826,-4.16433113012741,,,
PKLE,J355.A,Upland,Midwest,-8.30282652867056,-14.0802554273964,-2.51638444447392,,,
CLMB,J355.A,Upland,Midwest,-10.8248996679916,-9.89975973324481,-3.07283848815911,,,
KBSM,J355.A,Upland,Midwest,-17.0741735463372,-8.99170625260013,-4.74719665792996,,,
PKLE,J651.B,Lowland,Gulf,3.19596168072045,23.5071780753723,4.62387169829864,,,
CLMB,J651.B,Lowland,Gulf,5.09595426502615,11.6862949878713,3.33049304545214,,,
KBSM,J651.B,Lowland,Gulf,-1.16864607455819,16.4619715099165,1.66432414789804,,,
PKLE,J005.A,Lowland,Gulf,4.5927071411832,2.44525412985539,0.588074748035889,,,
CLMB,J005.A,Lowland,Gulf,5.22153781014954,3.9539768788148,2.41573139779339,,,
KBSM,J005.A,Lowland,Gulf,3.22671837589368,4.68964554475256,1.95575691179931,,,
PKLE,J208.C,Coastal,Atlantic,14.4673727221292,2.44525412985538,1.82985842503981,,,
CLMB,J208.C,Coastal,Atlantic,14.0437818550677,2.34307727276136,1.19604920091506,,,
KBSM,J208.C,Coastal,Atlantic,14.1360761845692,0.553422908343608,2.24718967570058,,,
PKLE,J250.C,Lowland,Gulf,7.71102258779771,14.4343492988419,9.59100640631433,,,
CLMB,J250.C,Lowland,Gulf,19.4784097702824,12.9750146727141,14.0027122681376,,,
KBSM,J250.C,Lowland,Gulf,-10.1174816103703,7.23501332100423,1.08145862009549,,,
PKLE,J481.A,Coastal,Gulf,3.16347922815156,15.0824084971655,1.51941250578883,,,
CLMB,J481.A,Coastal,Gulf,7.23087453212378,17.8077134908744,5.76985743920881,,,
KBSM,J481.A,Coastal,Gulf,0.001343023763532,15.5074585938221,1.37289138399676,,,
PKLE,J610.C,Lowland,Gulf,20.8339334256338,14.4343492988419,5.55520945605158,,,
CLMB,J610.C,Lowland,Gulf,4.56536378687983,5.24269656365755,2.11081084857381,,,
KBSM,J610.C,Lowland,Gulf,21.8200586411145,11.0530649853817,3.1214879674044,,,
PKLE,J466.D,Unknown,4X,13.85020612332,23.8312076745341,3.38208802129472,,,
CLMB,J466.D,Unknown,4X,2.89824222536682,30.6949103393019,3.63541359467173,,,
KBSM,J466.D,Unknown,4X,-3.16078967440328,22.1890490064828,1.37289138399676,,,
PKLE,J243.A,Lowland,4X,-3.7228007164555,7.95375731560597,4.00297985979668,,,
CLMB,J243.A,Lowland,4X,4.27966122172412,17.163353648453,7.29446018530673,,,
KBSM,J243.A,Lowland,4X,-21.1849460539541,7.55318429303568,2.24718967570058,,,
PKLE,J530.B,Upland,Midwest,-10.5765982084936,-4.03533785338059,-9.65664058724647,,,
CLMB,J530.B,Upland,Midwest,-2.53324610121978,-4.42270107266311,-2.46299738971994,,,
KBSM,J530.B,Upland,Midwest,-9.80126834055358,-9.30987722463159,-3.58146560232487,,,
PKLE,J589.A,Unknown,4X,-8.49772124408397,-5.65548584918959,-0.653708928968032,,,
CLMB,J589.A,Unknown,4X,-7.46240024731284,-10.8662994968769,-0.633474094402441,,,
KBSM,J589.A,Unknown,4X,-7.74588208674516,-7.7190223644743,-2.41573454671978,,,
PKLE,J045.C,Upland,Midwest,-12.103273479232,-8.89578184080758,-3.44772220222686,,,
CLMB,J045.C,Upland,Midwest,-9.22056987904031,-4.7448809938738,-2.46299738971994,,,
KBSM,J045.C,Upland,Midwest,-16.7579602765206,-8.35536430853721,-3.58146560232487,,,
PKLE,J288.B,Lowland,Gulf,8.55556635458914,4.38943172482618,4.62387169829864,,,
CLMB,J288.B,Lowland,Gulf,11.6608340863514,13.2971945939248,6.37969853764798,,,
KBSM,J288.B,Lowland,Gulf,8.47585865485058,18.3709973421053,6.61868113421967,,,
PKLE,J350.C,Upland,Midwest,-10.5441157559247,-5.65548584918959,-2.8268303637249,,,
CLMB,J350.C,Upland,Midwest,-5.88004757875813,-9.25539989082344,-2.76791793893952,,,
KBSM,J350.C,Upland,Midwest,7.27424822954719,-5.4918255602541,-2.99860007452232,,,
PKLE,J608.B,Unknown,4X,-14.2146328962106,-5.97951544835139,-4.68950587923078,,,
CLMB,J608.B,Unknown,4X,-8.75277117345568,-6.67796052113793,-1.85315629128077,,,
KBSM,J608.B,Unknown,4X,-7.80912474070849,-7.40085139244284,-0.667137963312144,,,
PKLE,J396.A,Upland,Midwest,-11.3561770701473,-10.5159298366166,-4.06861404072882,,,
CLMB,J396.A,Upland,Midwest,-5.54725118418115,-10.5441195756662,-3.98760013581786,,,
KBSM,J396.A,Upland,Midwest,-4.42564275367,-11.8552450008833,-4.16433113012741,,,
PKLE,J348.C,Upland,Midwest,-4.17755505242011,-10.5159298366166,-2.8268303637249,,,
CLMB,J348.C,Upland,Midwest,-4.88793757228335,-6.67796052113793,-3.98760013581786,,,
KBSM,J348.C,Upland,Midwest,-5.69049583293673,-5.49182556025409,-3.2900328384236,,,
PKLE,J599.A,Upland,Atlantic,-12.1682383843698,-7.59966344416038,-0.343263009717053,,,
CLMB,J599.A,Upland,Atlantic,0.656575944914321,-2.81180146660967,1.50096975013464,,,
KBSM,J599.A,Upland,Atlantic,0.50728425547022,-1.03743195181368,1.37289138399676,,,
PKLE,J250.B,Lowland,Gulf,14.4998551746981,16.3785268938127,1.20896658653785,,,
CLMB,J250.B,Lowland,Gulf,-0.36692994784131,17.4855335696637,1.80589029935423,,,
KBSM,J250.B,Lowland,Gulf,-0.274487110736121,17.3334520621257,0.687520739996916,,,
PKLE,J384.A,Upland,Midwest,-3.9501778844378,-0.471012262600809,-0.653708928968032,,,
CLMB,J384.A,Upland,Midwest,-0.932055900896565,0.087817824286533,-1.24331519284161,,,
KBSM,J384.A,Upland,Midwest,-5.69049583293673,-2.94645778400243,-1.25000349111469,,,
PKLE,J216.A,Lowland,Gulf,21.2886877615984,10.8700237080622,8.03877681005942,,,
CLMB,J216.A,Lowland,Gulf,-0.4925134929647,5.88705640607893,-0.633474094402441,,,
KBSM,J216.A,Lowland,Gulf,10.7525941975307,9.78038109725589,2.83005520350313,,,
PKLE,J240.A,Lowland,Gulf,13.2655219770798,4.71346132398798,2.45075026354177,,,
CLMB,J240.A,Lowland,Gulf,-8.71823569854674,0.409997745497218,0.28128755325631,,,
KBSM,J240.A,Lowland,Gulf,-10.7499081500036,-8.03719333650576,-0.375705199410871,,,
PKLE,J321.A,Lowland,Gulf,-3.98266033700671,11.5180829063858,5.2447635368006,,,
CLMB,J321.A,Lowland,Gulf,25.2207173710494,13.2971945939248,9.7338245790634,,,
KBSM,J321.A,Lowland,Gulf,9.17152784844728,9.14403915319297,5.16151731471331,,,
PKLE,J446.A,Lowland,Gulf,2.87113715503144,10.2219645097386,2.14030434429079,,,
CLMB,J446.A,Lowland,Gulf,10.0659230632843,-1.20090186055622,1.19604920091506,,,
KBSM,J446.A,Lowland,Gulf,5.69318188046379,8.82586818116151,2.24718967570058,,,
PKLE,J344.C,Upland,Midwest,-14.3445627064862,-14.0802554273964,-4.99995179848176,,,
CLMB,J344.C,Upland,Midwest,-12.1089914168783,-7.00014044234862,-3.68267958659827,,,
KBSM,J344.C,Upland,Midwest,-14.8606806576205,-7.7190223644743,-4.74719665792996,,,
PKLE,J379.B,Upland,Midwest,-19.0545183289768,-13.7562258282346,-5.31039771773274,,,
CLMB,J379.B,Upland,Midwest,-18.2311892416435,-11.1884794180876,-6.12204398035494,,,
KBSM,J379.B,Upland,Midwest,-12.8052944038121,-8.99170625260013,-2.12430178281851,,,
PKLE,J013.C,Lowland,Gulf,-0.052283576169662,14.4343492988419,4.31342577904766,,,
CLMB,J013.C,Lowland,Gulf,6.47737326138344,12.6528347515034,2.72065194701298,,,
KBSM,J013.C,Lowland,Gulf,-18.0228133557873,4.68964554475256,-2.41573454671978,,,
PKLE,J315.A,Lowland,Gulf,28.3698624216188,13.7862901005183,7.10743905230648,,,
CLMB,J315.A,Lowland,Gulf,-3.01360316131675,-1.20090186055622,-3.07283848815911,,,
KBSM,J315.A,Lowland,Gulf,24.2865221456846,22.5072199785142,8.95014324542985,,,
