SITE,PLANT_ID,ECOTYPE,SUBPOP,PL,PBN,SBN
KBSM,J240.A,Lowland,Gulf,-10.749908150003623,-8.037193336505757,-0.37570519941087055
PKLE,J321.A,Lowland,Gulf,-3.982660337006708,11.518082906385755,5.244763536800599
CLMB,J321.A,Lowland,Gulf,25.220717371049385,13.297194593924765,9.733824579063397
KBSM,J321.A,Lowland,Gulf,9.171527848447278,9.144039153192974,5.161517314713305
PKLE,J446.A,Lowland,Gulf,2.871137155031441,10.22196450973856,2.140304344290794
CLMB,J446.A,Lowland,Gulf,10.065923063284307,-1.200901860556224,1.196049200915062
KBSM,J446.A,Lowland,Gulf,5.69318188046379,8.825868181161514,2.247189675700579
PKLE,J344.C,Upland,Midwest,-14.344562706486172,-14.080255427396358,-4.999951798481762
CLMB,J344.C,Upland,Midwest,-12.108991416878274,-7.0001404423486155,-3.682679586598274
KBSM,J344.C,Upland,Midwest,-14.86068065762048,-7.7190223644743,-4.747196657929958
PKLE,J379.B,Upland,Midwest,-19.054518328976844,-13.75622582823456,-5.310397717732742
CLMB,J379.B,Upland,Midwest,-18.23118924164353,-11.18847941808757,-6.122043980354941
KBSM,J379.B,Upland,Midwest,-12.805294403812052,-8.991706252600128,-2.1243017828185056
PKLE,J013.C,Lowland,Gulf,-0.05228357616966206,14.434349298841944,4.313425779047657
CLMB,J013.C,Lowland,Gulf,6.477373261383444,12.652834751503386,2.7206519470129775
KBSM,J013.C,Lowland,Gulf,-18.02281335578729,4.689645544752563,-2.4157345467197793
PKLE,J315.A,Lowland,Gulf,28.369862421618848,13.786290100518348,7.107439052306483
CLMB,J315.A,Lowland,Gulf,-3.0136031613167513,-1.200901860556224,-3.0728384881591073
KBSM,J315.A,Lowland,Gulf,24.286522145684636,22.507219978514204,8.950143245429848
