"SITE","LINE","Obs","Trait","Pred"
"CLMB",565,12.5,"SBN",11.7096492543302
"CLMB",566,11.5,"SBN",10.6671782344355
"CLMB",567,10.5,"SBN",12.5805788461196
"CLMB",569,9.5,"SBN",10.9955013383941
"CLMB",570,11.5,"SBN",12.2677841750847
"CLMB",571,9,"SBN",11.3863839676402
"CLMB",572,9.5,"SBN",11.2230279028051
"CLMB",573,11.5,"SBN",11.3914063348853
"CLMB",574,10.5,"SBN",11.5761406591001
"CLMB",576,12,"SBN",11.5828080570697
"CLMB",577,NA,"SBN",11.45538793191
"CLMB",578,6.5,"SBN",11.0786116638505
"CLMB",579,9.5,"SBN",12.1062299225053
"CLMB",580,NA,"SBN",11.4159117344731
"CLMB",581,11,"SBN",11.7376949116795
"CLMB",583,12,"SBN",12.3885369022748
"CLMB",584,12.5,"SBN",12.6412465410627
"CLMB",585,9,"SBN",10.3543835634007
"CLMB",586,11,"SBN",12.7811258560067
"CLMB",588,12.5,"SBN",11.9315386677799
"CLMB",589,11.5,"SBN",11.7748500009144
"CLMB",592,10.5,"SBN",12.2269826496953
"CLMB",593,11.5,"SBN",11.1084591334554
"CLMB",594,15.5,"SBN",11.4969251667296
"CLMB",595,11,"SBN",11.4620553298796
"CLMB",596,11,"SBN",12.0930929203594
"CLMB",597,NA,"SBN",12.2642439173232
"CLMB",598,NA,"SBN",11.9771034728598
"CLMB",599,14.5,"SBN",12.3302162291548
"CLMB",600,13,"SBN",11.6518120213395
"CLMB",601,NA,"SBN",11.2986992650445
"CLMB",602,13,"SBN",12.2953463923048
"CLMB",603,NA,"SBN",13.0151923471698
"CLMB",604,11,"SBN",12.0678198278937
"CLMB",605,12.5,"SBN",11.0786116638505
"CLMB",606,14,"SBN",13.0983026726262
"CLMB",608,11.5,"SBN",11.9898593408999
"CLMB",609,12.5,"SBN",11.866821361325
"CLMB",610,12.5,"SBN",12.2953463923048
"CLMB",611,12.5,"SBN",12.129217762586
"CLMB",612,12,"SBN",12.3003687595499
"CLMB",613,14.5,"SBN",11.1949822454558
"CLMB",614,12.5,"SBN",12.5800954059903
"CLMB",618,12,"SBN",12.2642439173232
"CLMB",619,12,"SBN",11.4597700774947
"CLMB",620,9,"SBN",12.4628829365618
"CLMB",621,10.5,"SBN",13.0151923471698
"CLMB",622,11.5,"SBN",12.1745936651147
"CLMB",623,12,"SBN",10.7079797598249
"CLMB",624,15.5,"SBN",11.8151680861746
"CLMB",625,6,"SBN",11.1818452433099
"CLMB",627,8,"SBN",11.4597700774947
"CLMB",628,NA,"SBN",11.8326872339052
"CLMB",629,12,"SBN",12.1796160323598
"CLMB",630,NA,"SBN",11.1601124086058
"CLMB",632,12.5,"SBN",11.3738871871547
"CLMB",633,9,"SBN",11.4981801721063
"CLMB",634,13.5,"SBN",12.2677841750847
"CLMB",635,13,"SBN",11.3425256246185
"CLMB",636,10,"SBN",11.4946399143447
"CLMB",637,14.5,"SBN",12.1745936651147
"CLMB",638,13,"SBN",10.9854211538804
"CLMB",639,11,"SBN",12.0504895827143
"CLMB",640,13,"SBN",12.0504895827143
"CLMB",641,12.5,"SBN",11.6362631444757
"CLMB",642,11.5,"SBN",11.7495769084488
"CLMB",643,9.5,"SBN",10.275655383529
"CLMB",644,NA,"SBN",12.2953463923048
"CLMB",645,11.5,"SBN",12.4234067391248
"CLMB",647,9,"SBN",11.557534964604
"CLMB",648,NA,"SBN",11.5101683472685
"CLMB",649,11,"SBN",11.1066573211998
"CLMB",652,10,"SBN",12.0713600856553
"CLMB",654,8.5,"SBN",11.664308801825
"CLMB",655,14,"SBN",12.702397676135
"CLMB",656,9,"SBN",12.3710177545442
"CLMB",657,13,"SBN",11.3521543524506
"CLMB",658,12,"SBN",11.6176778939197
"CLMB",660,13,"SBN",11.866821361325
"CLMB",661,14.5,"SBN",11.9831919429303
"CLMB",663,8.5,"SBN",11.699178638675
"CLMB",664,11.5,"SBN",11.8326872339052
"CLMB",666,10.5,"SBN",12.1885725550838
"CLMB",667,12,"SBN",10.8243503414302
"CLMB",668,12.5,"SBN",11.2194876450436
"CLMB",669,10.5,"SBN",11.7495769084488
"CLMB",670,NA,"SBN",11.7376949116795
"CLMB",671,11,"SBN",11.901691198175
"CLMB",672,11.5,"SBN",12.2654989226998
"CLMB",673,12,"SBN",10.6671782344355
"CLMB",674,12,"SBN",12.0930929203594
"CLMB",675,10,"SBN",11.6362631444757
"CLMB",677,14,"SBN",12.3710177545442
"CLMB",679,NA,"SBN",11.3521543524506
"CLMB",680,10,"SBN",10.6323083975855
"CLMB",681,12.5,"SBN",13.4110973436611
"CLMB",682,10.5,"SBN",11.6693311690701
"CLMB",683,12.5,"SBN",12.1039446701204
"CLMB",684,12,"SBN",12.577038588358
"CLMB",685,11,"SBN",11.8265032760648
"CLMB",686,13,"SBN",11.987574088515
"CLMB",689,11.5,"SBN",12.702397676135
"CLMB",690,12,"SBN",11.0207744308597
"CLMB",691,9.5,"SBN",12.7013315733096
"CLMB",692,14,"SBN",11.54857844188
"CLMB",693,10,"SBN",11.6187439967451
"CLMB",694,11.5,"SBN",10.9877064062653
"CLMB",695,10.5,"SBN",11.9472560032549
"CLMB",696,11,"SBN",12.0930929203594
"CLMB",697,7.5,"SBN",10.9066929740088
"CLMB",698,13.5,"SBN",12.4845578741972
"CLMB",699,11.5,"SBN",11.9483221060803
"CLMB",700,11,"SBN",11.6300791866354
"CLMB",702,9,"SBN",12.2533218449864
"CLMB",703,11.5,"SBN",12.1796160323598
"CLMB",704,13,"SBN",11.8265032760648
"CLMB",705,12,"SBN",10.8682086844519
"CLMB",706,12.5,"SBN",11.7508319138254
"CLMB",707,9.5,"SBN",10.6827066673593
"CLMB",708,NA,"SBN",11.6362631444757
"CLMB",710,17.5,"SBN",11.5828080570697
"CLMB",711,11.5,"SBN",11.1853855010715
"CLMB",712,10.5,"SBN",12.5836356637518
"CLMB",713,11,"SBN",11.9437157454934
"CLMB",714,14,"SBN",11.313744257839
"CLMB",715,12,"SBN",11.3390173503047
"CLMB",716,11,"SBN",11.9315386677799
"CLMB",718,10,"SBN",12.5049074838801
"CLMB",719,13.25,"SBN",12.6208969313797
"CLMB",720,12.5,"SBN",12.5266403185843
"CLMB",721,NA,"SBN",11.2986992650445
"CLMB",722,11,"SBN",11.5132251649008
"CLMB",723,NA,"SBN",11.9359208133646
"CLMB",724,11,"SBN",12.3841547566901
"CLMB",725,10,"SBN",12.3885369022748
"CLMB",726,8.5,"SBN",12.6557667682297
"CLMB",729,11.5,"SBN",10.5508076528302
"CLMB",730,10.5,"SBN",11.3017560826768
"CLMB",731,15.5,"SBN",13.0544443296046
"CLMB",732,NA,"SBN",12.1465480077654
"CLMB",733,12,"SBN",12.1279627572094
"CLMB",734,13,"SBN",11.4969251667296
"CLMB",735,14.5,"SBN",12.4058875913942
"CLMB",736,13,"SBN",12.8580202401751
"CLMB",737,11,"SBN",12.1279627572094
"CLMB",738,11.5,"SBN",11.5435560746349
"CLMB",739,18,"SBN",11.9460009978783
"CLMB",740,11,"SBN",11.6332063268435
"CLMB",742,14,"SBN",12.8045651527691
"CLMB",743,11,"SBN",11.866821361325
"CLMB",744,14,"SBN",11.9350789255414
"CLMB",745,11.5,"SBN",12.0527748350992
"CLMB",746,11,"SBN",11.8260198359356
"CLMB",748,12.5,"SBN",12.1500882655269
"CLMB",749,19.5,"SBN",12.1796160323598
"CLMB",750,13,"SBN",11.3017560826768
"CLMB",751,11.5,"SBN",11.4946399143447
"CLMB",752,9,"SBN",10.7894805045802
"CLMB",753,16.5,"SBN",11.2986992650445
"CLMB",755,11,"SBN",10.9451030686203
"CLMB",756,14.5,"SBN",11.8260198359356
"CLMB",757,19,"SBN",11.8260198359356
"CLMB",758,16,"SBN",12.3710177545442
"CLMB",759,11,"SBN",13.2116164365993
"CLMB",760,16.75,"SBN",11.2194876450436
"CLMB",761,13.5,"SBN",10.6671782344355
"CLMB",762,10.5,"SBN",11.6693311690701
"CLMB",763,9.5,"SBN",11.3017560826768
"CLMB",764,12,"SBN",11.4344969850291
"CLMB",765,15.5,"SBN",11.3172845156005
"CLMB",766,12.5,"SBN",11.9898593408999
"CLMB",767,13,"SBN",11.7399801640644
"CLMB",768,10,"SBN",11.7333127660948
"CLMB",769,NA,"SBN",11.0207744308597
"CLMB",770,10.5,"SBN",11.7495769084488
"CLMB",771,9.5,"SBN",11.1415271580498
"CLMB",772,12,"SBN",10.9998834839788
"CLMB",773,11.5,"SBN",11.6309210744586
"CLMB",774,9,"SBN",11.3425256246185
"CLMB",775,9,"SBN",10.9877064062653
"CLMB",776,12,"SBN",11.8151680861746
"CLMB",777,10,"SBN",11.7539590540335
"CLMB",778,8.5,"SBN",10.8034593945493
"CLMB",779,25.5,"SBN",11.4981801721063
"CLMB",780,14.5,"SBN",13.3323691637894
"CLMB",781,10.5,"SBN",12.463724824385
"CLMB",782,11,"SBN",11.7508319138254
"CLMB",783,13.5,"SBN",12.2654989226998
"CLMB",784,14.5,"SBN",12.5782935937347
"CLMB",785,10.5,"SBN",11.8607328912545
"CLMB",786,10.5,"SBN",11.1774630977252
"CLMB",787,16.5,"SBN",11.9315386677799
"CLMB",788,9,"SBN",11.0786116638505
"CLMB",789,11.5,"SBN",11.1818452433099
"CLMB",790,12.5,"SBN",11.5915038953262
"CLMB",792,12,"SBN",12.5661165160212
"CLMB",794,11,"SBN",10.882187574421
"CLMB",795,11,"SBN",12.2881337847677
"CLMB",796,10,"SBN",11.6693311690701
"CLMB",797,12,"SBN",11.0959044559012
"CLMB",799,13.5,"SBN",11.8966688309299
"CLMB",800,8,"SBN",11.7539590540335
"CLMB",801,15.5,"SBN",11.9359208133646
"CLMB",802,15.5,"SBN",12.1039446701204
"CLMB",803,9.5,"SBN",11.7725647485295
"CLMB",804,10,"SBN",11.8295600936971
"CLMB",805,10.5,"SBN",10.863602323865
"CLMB",806,12.5,"SBN",11.6878799342054
"CLMB",808,10.5,"SBN",13.1359450743599
"CLMB",809,11.5,"SBN",13.3323691637894
"CLMB",810,11.5,"SBN",11.4620553298796
"CLMB",811,11,"SBN",11.1084591334554
"CLMB",812,11.5,"SBN",11.7399801640644
"CLMB",813,NA,"SBN",10.8646684266904
"CLMB",814,10,"SBN",11.5101683472685
"CLMB",815,10.5,"SBN",10.4300549256401
"CLMB",816,12.5,"SBN",11.7508319138254
"CLMB",817,11,"SBN",11.1425932608752
"CLMB",818,12.5,"SBN",12.3442271025715
"CLMB",819,18,"SBN",12.702397676135
"CLMB",820,9,"SBN",11.7376949116795
"CLMB",821,12,"SBN",11.699178638675
"CLMB",822,13,"SBN",10.7079797598249
"CLMB",823,10.5,"SBN",12.4244728419502
"CLMB",824,14,"SBN",11.7394967239352
"CLMB",825,13.5,"SBN",12.4575408665446
"KBSM",405,11,"SBN",13.9959616305032
"KBSM",406,14,"SBN",14.4186937643878
"KBSM",407,14.5,"SBN",13.6909254061764
"KBSM",408,13.5,"SBN",13.3453801540631
"KBSM",409,14,"SBN",13.7678517737925
"KBSM",410,15.5,"SBN",14.5009599150021
"KBSM",411,11,"SBN",13.2621953522679
"KBSM",412,17,"SBN",14.2956557848128
"KBSM",413,NA,"SBN",14.014469110067
"KBSM",414,12,"SBN",14.5219273438472
"KBSM",415,11.5,"SBN",13.291925066657
"KBSM",416,NA,"SBN",13.3065051519712
"KBSM",417,13.5,"SBN",14.5753824312532
"KBSM",418,12.5,"SBN",13.8343091629915
"KBSM",419,15.5,"SBN",13.9229626571368
"KBSM",420,13,"SBN",14.6947457963073
"KBSM",421,12.5,"SBN",12.9403900938833
"KBSM",422,11.5,"SBN",13.0155780159934
"KBSM",423,13,"SBN",12.5809645149431
"KBSM",424,17.5,"SBN",14.5009599150021
"KBSM",425,14,"SBN",14.544074933343
"KBSM",426,12.5,"SBN",13.6610779365715
"KBSM",427,11,"SBN",13.1870074301578
"KBSM",428,14.5,"SBN",14.014469110067
"KBSM",429,14,"SBN",13.7398061164432
"KBSM",431,15,"SBN",14.7685446801217
"KBSM",432,17,"SBN",14.4245772115295
"KBSM",433,15,"SBN",14.0179549793625
"KBSM",435,17,"SBN",13.7722917941724
"KBSM",436,13.5,"SBN",13.291925066657
"KBSM",437,NA,"SBN",14.2956557848128
"KBSM",438,10.5,"SBN",13.3852333318429
"KBSM",439,12,"SBN",15.3337636649285
"KBSM",440,12,"SBN",13.6137303250417
"KBSM",442,13.5,"SBN",13.6631581660277
"KBSM",443,14,"SBN",14.3678058950964
"KBSM",444,13.5,"SBN",14.2222696749583
"KBSM",445,11,"SBN",13.6501558642347
"KBSM",446,12,"SBN",12.7862686451325
"KBSM",447,13,"SBN",14.3255032544177
"KBSM",448,11.5,"SBN",13.4899269396077
"KBSM",449,14,"SBN",13.2563119051262
"KBSM",450,15.5,"SBN",14.5721205906922
"KBSM",451,12,"SBN",13.818269049372
"KBSM",452,13,"SBN",13.6333106964228
"KBSM",453,14.5,"SBN",13.0140002324722
"KBSM",454,NA,"SBN",13.8180450206375
"KBSM",455,13,"SBN",14.0992316953833
"KBSM",456,13,"SBN",13.645037822952
"KBSM",458,14,"SBN",15.296348691142
"KBSM",459,13.5,"SBN",13.2937268789127
"KBSM",460,14,"SBN",14.2974575970685
"KBSM",461,22.5,"SBN",13.7696535860481
"KBSM",462,12.5,"SBN",13.8908897533675
"KBSM",463,19,"SBN",14.0146931388015
"KBSM",464,14.5,"SBN",15.4514595744863
"KBSM",465,15.75,"SBN",14.7404990227724
"KBSM",466,14,"SBN",14.4151535066263
"KBSM",467,14.5,"SBN",13.3834315195872
"KBSM",468,14.5,"SBN",14.190962177048
"KBSM",469,12,"SBN",13.5385424029315
"KBSM",470,14,"SBN",13.818269049372
"KBSM",471,14,"SBN",13.5403442151872
"KBSM",472,12.5,"SBN",12.912344436534
"KBSM",473,16.5,"SBN",14.5721205906922
"KBSM",474,NA,"SBN",14.0424603789502
"KBSM",475,12,"SBN",14.6617708429008
"KBSM",476,13.5,"SBN",14.8204219840066
"KBSM",477,11,"SBN",12.539651308858
"KBSM",479,14,"SBN",14.4245772115295
"KBSM",480,17,"SBN",14.190962177048
"KBSM",482,NA,"SBN",12.9039645546903
"KBSM",483,12,"SBN",13.3394801053778
"KBSM",484,10.5,"SBN",12.9403900938833
"KBSM",485,15.5,"SBN",12.982692734562
"KBSM",486,NA,"SBN",14.4688870112328
"KBSM",487,12.5,"SBN",13.8873494956059
"KBSM",488,11,"SBN",13.694465663938
"KBSM",489,13.5,"SBN",14.3991133930067
"KBSM",491,12.5,"SBN",15.0999246017125
"KBSM",492,13,"SBN",13.9112355306076
"KBSM",493,9.5,"SBN",13.4586194416974
"KBSM",494,17.5,"SBN",13.818269049372
"KBSM",495,15.5,"SBN",13.7893224858949
"KBSM",496,16.5,"SBN",13.8161888199158
"KBSM",497,14,"SBN",13.8400383694968
"KBSM",498,13.5,"SBN",14.0994557241178
"KBSM",499,NA,"SBN",14.3991133930067
"KBSM",500,14,"SBN",14.480614137762
"KBSM",501,11,"SBN",13.571427684363
"KBSM",502,15,"SBN",14.2162352695137
"KBSM",503,15.5,"SBN",14.2941957565074
"KBSM",504,NA,"SBN",13.7365442758822
"KBSM",505,14,"SBN",13.2563119051262
"KBSM",506,13.5,"SBN",14.0628061561903
"KBSM",507,17,"SBN",13.9112355306076
"KBSM",508,14,"SBN",14.3460730603923
"KBSM",511,13,"SBN",14.544074933343
"KBSM",512,12,"SBN",13.1851512294361
"KBSM",513,13,"SBN",14.8991501638783
"KBSM",514,NA,"SBN",14.5424971498218
"KBSM",515,12,"SBN",14.014469110067
"KBSM",516,12.5,"SBN",13.9229626571368
"KBSM",518,NA,"SBN",14.5422731210873
"KBSM",519,NA,"SBN",14.4525684804128
"KBSM",520,18.5,"SBN",15.0023837433377
"KBSM",521,11,"SBN",14.9320354453097
"KBSM",522,12.5,"SBN",13.9443448407735
"KBSM",523,14.5,"SBN",14.5009599150021
"KBSM",524,16.5,"SBN",14.4186937643878
"KBSM",525,14,"SBN",14.3873862664775
"KBSM",526,11.5,"SBN",13.7148114411781
"KBSM",527,13,"SBN",13.2935028501782
"KBSM",529,13.5,"SBN",14.0146931388015
"KBSM",530,12,"SBN",14.4194591702468
"KBSM",531,15,"SBN",13.5433820270137
"KBSM",532,16,"SBN",13.5418042434926
"KBSM",533,8.5,"SBN",12.7360753982874
"KBSM",534,11,"SBN",13.8213068611985
"KBSM",535,16,"SBN",15.296348691142
"KBSM",536,13,"SBN",13.0802335929368
"KBSM",537,15,"SBN",13.587691826717
"KBSM",539,14,"SBN",14.7718065206827
"KBSM",540,12.5,"SBN",13.8197290776774
"KBSM",541,13.5,"SBN",14.2926179729863
"KBSM",542,17.5,"SBN",14.3330707585993
"KBSM",544,16,"SBN",14.5422731210873
"KBSM",545,19,"SBN",12.7862686451325
"KBSM",546,11,"SBN",14.6991858166873
"KBSM",547,16,"SBN",14.0146931388015
"KBSM",548,13,"SBN",12.9403900938833
"KBSM",549,18,"SBN",14.5753824312532
"KBSM",551,NA,"SBN",13.4486137335225
"KBSM",552,11.5,"SBN",13.8953297737474
"KBSM",553,16,"SBN",13.694465663938
"KBSM",555,12.5,"SBN",14.1695799934113
"KBSM",556,NA,"SBN",13.355385862238
"KBSM",557,14,"SBN",13.1834671723962
"KBSM",558,16,"SBN",14.5424971498218
"KBSM",559,18.5,"SBN",13.3671129887672
"KBSM",560,11,"SBN",14.5702643899706
"KBSM",562,15.5,"SBN",13.6129649191827
"KBSM",563,19.5,"SBN",14.1094614322927
"KBSM",564,NA,"SBN",13.291925066657
"KBSM",565,13,"SBN",13.7398061164432
"KBSM",566,12,"SBN",12.539651308858
"KBSM",567,14,"SBN",14.8204219840066
"KBSM",569,12,"SBN",13.2353444762811
"KBSM",570,13,"SBN",14.6653111006623
"KBSM",571,12.5,"SBN",13.4165408297532
"KBSM",572,13.5,"SBN",13.0955009772276
"KBSM",573,14,"SBN",13.2638794093078
"KBSM",574,11.5,"SBN",13.4486137335225
"KBSM",576,13,"SBN",13.6129649191827
"KBSM",577,12,"SBN",13.695231069797
"KBSM",578,15,"SBN",13.1087685259635
"KBSM",579,12.5,"SBN",14.3460730603923
"KBSM",580,13,"SBN",13.2883848088955
"KBSM",581,16,"SBN",13.7678517737925
"KBSM",583,13,"SBN",14.4186937643878
"KBSM",584,16,"SBN",14.7762465410627
"KBSM",585,11,"SBN",12.3845404255137
"KBSM",586,14.5,"SBN",15.1786527815842
"KBSM",588,16,"SBN",14.1713818056669
"KBSM",589,12.5,"SBN",14.0146931388015
"KBSM",592,14.5,"SBN",14.0994557241178
"KBSM",593,12.5,"SBN",13.1386159955684
"KBSM",594,15.5,"SBN",13.7367683046167
"KBSM",595,14,"SBN",13.8595822554572
"KBSM",596,12.5,"SBN",14.4906198459369
"KBSM",597,16.5,"SBN",14.6617708429008
"KBSM",598,16.5,"SBN",13.8495765472823
"KBSM",599,NA,"SBN",14.2026893035772
"KBSM",600,18.5,"SBN",13.8916551592265
"KBSM",601,18.5,"SBN",13.5385424029315
"KBSM",602,NA,"SBN",14.3255032544177
"KBSM",603,NA,"SBN",15.2550354850569
"KBSM",604,NA,"SBN",14.4653467534713
"KBSM",605,14,"SBN",13.1087685259635
"KBSM",606,14.5,"SBN",15.1284595347392
"KBSM",608,12.5,"SBN",14.3873862664775
"KBSM",609,13.5,"SBN",14.2643482869025
"KBSM",610,13,"SBN",14.3255032544177
"KBSM",611,14.5,"SBN",14.0016908370085
"KBSM",612,12.5,"SBN",14.1728418339723
"KBSM",613,12,"SBN",13.0674553198783
"KBSM",614,17,"SBN",14.4525684804128
"KBSM",618,17,"SBN",14.6617708429008
"KBSM",619,13,"SBN",13.4899269396077
"KBSM",620,13,"SBN",14.7027260744488
"KBSM",621,14.5,"SBN",15.2550354850569
"KBSM",622,14,"SBN",14.5721205906922
"KBSM",623,NA,"SBN",13.1055066854024
"KBSM",624,NA,"SBN",14.2126950117521
"KBSM",625,12.5,"SBN",13.2120021054229
"KBSM",627,11,"SBN",13.4899269396077
"KBSM",628,14.5,"SBN",13.8628440960182
"KBSM",629,16.5,"SBN",14.4194591702468
"KBSM",630,12.5,"SBN",13.1902692707188
"KBSM",632,11.5,"SBN",13.6137303250417
"KBSM",633,11.5,"SBN",13.3706532465287
"KBSM",634,15.5,"SBN",14.6653111006623
"KBSM",635,15.5,"SBN",13.214998699041
"KBSM",636,12.5,"SBN",13.3671129887672
"KBSM",637,16,"SBN",14.5721205906922
"KBSM",638,13.5,"SBN",13.0155780159934
"KBSM",639,14.5,"SBN",13.9229626571368
"KBSM",640,15,"SBN",13.9229626571368
"KBSM",641,14.5,"SBN",13.6664200065887
"KBSM",642,13.5,"SBN",13.9894200463358
"KBSM",643,11,"SBN",12.305812245642
"KBSM",644,11,"SBN",14.3255032544177
"KBSM",645,NA,"SBN",14.2958798135473
"KBSM",647,NA,"SBN",13.587691826717
"KBSM",648,10,"SBN",13.907695272846
"KBSM",649,13,"SBN",13.1368141833127
"KBSM",652,12,"SBN",14.4688870112328
"KBSM",654,11,"SBN",13.694465663938
"KBSM",655,14,"SBN",15.0999246017125
"KBSM",656,19,"SBN",14.7685446801217
"KBSM",657,16.5,"SBN",13.5919974903376
"KBSM",658,12.5,"SBN",13.4901509683422
"KBSM",660,14.5,"SBN",14.2643482869025
"KBSM",661,14.5,"SBN",14.2230350808173
"KBSM",663,13,"SBN",13.5716517130975
"KBSM",664,12.5,"SBN",13.8628440960182
"KBSM",666,13,"SBN",14.2187294171968
"KBSM",667,11.5,"SBN",13.0641934793173
"KBSM",668,15,"SBN",13.091960719466
"KBSM",669,10,"SBN",13.9894200463358
"KBSM",670,12,"SBN",13.7678517737925
"KBSM",671,NA,"SBN",14.141534336062
"KBSM",672,15,"SBN",14.2956557848128
"KBSM",673,13,"SBN",12.539651308858
"KBSM",674,13.5,"SBN",14.4906198459369
"KBSM",675,13,"SBN",13.6664200065887
"KBSM",677,NA,"SBN",14.7685446801217
"KBSM",679,13.5,"SBN",13.5919974903376
"KBSM",680,9.5,"SBN",12.6624652596985
"KBSM",681,13.5,"SBN",15.2835704180835
"KBSM",682,13,"SBN",13.5418042434926
"KBSM",683,12.5,"SBN",13.9764177445428
"KBSM",684,14,"SBN",14.8168817262451
"KBSM",685,13,"SBN",14.0663464139519
"KBSM",686,13.5,"SBN",14.017730950628
"KBSM",689,NA,"SBN",15.0999246017125
"KBSM",690,15.5,"SBN",13.2606175687467
"KBSM",691,12,"SBN",14.5738046477321
"KBSM",692,18.5,"SBN",13.7884215797671
"KBSM",693,10,"SBN",14.0162709223226
"KBSM",694,12.5,"SBN",13.3852333318429
"KBSM",695,13,"SBN",13.8197290776774
"KBSM",696,13.5,"SBN",14.4906198459369
"KBSM",697,11,"SBN",12.9368498361217
"KBSM",698,13.5,"SBN",14.6195578741972
"KBSM",699,14,"SBN",14.3458490316578
"KBSM",700,11.5,"SBN",13.8699223245224
"KBSM",702,NA,"SBN",14.6508487705639
"KBSM",703,11,"SBN",14.4194591702468
"KBSM",704,14.5,"SBN",14.0663464139519
"KBSM",705,13,"SBN",13.2657356100294
"KBSM",706,12,"SBN",13.6233049882479
"KBSM",707,NA,"SBN",13.0802335929368
"KBSM",708,NA,"SBN",13.6664200065887
"KBSM",710,19,"SBN",13.6129649191827
"KBSM",711,13,"SBN",13.2155423631844
"KBSM",712,15,"SBN",14.4561087381743
"KBSM",713,12.5,"SBN",13.8161888199158
"KBSM",714,NA,"SBN",13.7112711834166
"KBSM",715,13.5,"SBN",13.7365442758822
"KBSM",716,12.5,"SBN",14.1713818056669
"KBSM",718,NA,"SBN",14.3773805583026
"KBSM",719,14,"SBN",15.0184238569572
"KBSM",720,16,"SBN",14.3991133930067
"KBSM",721,13,"SBN",13.5385424029315
"KBSM",722,12.5,"SBN",13.5433820270137
"KBSM",723,NA,"SBN",13.9660776754776
"KBSM",724,11,"SBN",14.6239978945771
"KBSM",725,12.5,"SBN",14.4186937643878
"KBSM",726,18.5,"SBN",14.8956099061167
"KBSM",729,15,"SBN",12.5809645149431
"KBSM",730,12,"SBN",13.1742291570992
"KBSM",731,18.5,"SBN",14.926917404027
"KBSM",732,12.5,"SBN",14.544074933343
"KBSM",733,13,"SBN",14.3678058950964
"KBSM",734,15,"SBN",13.7367683046167
"KBSM",735,20,"SBN",14.6457307292812
"KBSM",736,12.5,"SBN",14.7304933145976
"KBSM",737,14,"SBN",14.3678058950964
"KBSM",738,14.5,"SBN",13.9410830002125
"KBSM",739,15.5,"SBN",14.1858441357653
"KBSM",740,14.5,"SBN",14.030733252421
"KBSM",742,12,"SBN",14.6770382271915
"KBSM",743,14.5,"SBN",14.2643482869025
"KBSM",744,22,"SBN",14.1749220634285
"KBSM",745,13,"SBN",14.2926179729863
"KBSM",746,15,"SBN",13.698492910358
"KBSM",748,15.5,"SBN",14.5476151911045
"KBSM",749,15.5,"SBN",14.4194591702468
"KBSM",750,13.5,"SBN",13.1742291570992
"KBSM",751,12,"SBN",13.3671129887672
"KBSM",752,13,"SBN",13.1870074301578
"KBSM",753,19,"SBN",13.5385424029315
"KBSM",755,14,"SBN",12.8175761430428
"KBSM",756,14,"SBN",13.698492910358
"KBSM",757,13,"SBN",13.698492910358
"KBSM",758,13.5,"SBN",14.7685446801217
"KBSM",759,14,"SBN",15.4514595744863
"KBSM",760,19,"SBN",13.091960719466
"KBSM",761,13.5,"SBN",12.539651308858
"KBSM",762,14,"SBN",13.5418042434926
"KBSM",763,15.5,"SBN",13.1742291570992
"KBSM",764,14,"SBN",13.464653847142
"KBSM",765,16,"SBN",13.7148114411781
"KBSM",766,12,"SBN",14.3873862664775
"KBSM",767,15.5,"SBN",14.137507089642
"KBSM",768,14,"SBN",13.9731559039818
"KBSM",769,NA,"SBN",13.2606175687467
"KBSM",770,13,"SBN",13.9894200463358
"KBSM",771,11.5,"SBN",13.0140002324722
"KBSM",772,14,"SBN",13.0300403460918
"KBSM",773,14,"SBN",13.6610779365715
"KBSM",774,14,"SBN",13.214998699041
"KBSM",775,11.5,"SBN",13.3852333318429
"KBSM",776,13.5,"SBN",14.2126950117521
"KBSM",777,12,"SBN",13.7841159161465
"KBSM",778,12,"SBN",12.8336162566623
"KBSM",779,12,"SBN",13.3706532465287
"KBSM",780,14.5,"SBN",15.2048422382118
"KBSM",781,NA,"SBN",14.4938816864979
"KBSM",782,14.5,"SBN",13.6233049882479
"KBSM",783,14.5,"SBN",14.2956557848128
"KBSM",784,15.5,"SBN",14.4507666681571
"KBSM",785,13.5,"SBN",13.8908897533675
"KBSM",786,13.5,"SBN",13.4173062356122
"KBSM",787,12.5,"SBN",14.1713818056669
"KBSM",788,14,"SBN",13.1087685259635
"KBSM",789,14,"SBN",13.2120021054229
"KBSM",790,14,"SBN",13.4639769697487
"KBSM",792,12.5,"SBN",14.8059596539082
"KBSM",794,17,"SBN",12.912344436534
"KBSM",795,13.5,"SBN",14.4231337847677
"KBSM",796,NA,"SBN",13.5418042434926
"KBSM",797,12.5,"SBN",13.2309044559012
"KBSM",799,NA,"SBN",14.2941957565074
"KBSM",800,13.5,"SBN",13.7841159161465
"KBSM",801,14.5,"SBN",13.9660776754776
"KBSM",802,16,"SBN",13.9764177445428
"KBSM",803,12,"SBN",13.645037822952
"KBSM",804,13.5,"SBN",13.7020331681196
"KBSM",805,13,"SBN",12.7360753982874
"KBSM",806,12.5,"SBN",13.7180367963184
"KBSM",808,21,"SBN",15.0084181487823
"KBSM",809,14,"SBN",15.2048422382118
"KBSM",810,15,"SBN",13.8595822554572
"KBSM",811,13.5,"SBN",13.1386159955684
"KBSM",812,17.5,"SBN",14.137507089642
"KBSM",813,11,"SBN",13.2621953522679
"KBSM",814,12.5,"SBN",13.907695272846
"KBSM",815,12,"SBN",12.8275818512177
