"SITE","LINE","LEN","PRM","SEC","SITE2"
"OVTN",157,"50.35","26.5","15.5","OVTN"
"OVTN",158,"32.8","17.5","11.5","OVTN"
"OVTN",159,"43.4","30.75","13.5","OVTN"
"OVTN",160,"43.35","29.5","14","OVTN"
"OVTN",161,"41.1","31.5","13","OVTN"
"OVTN",163,"31.7","20.5","9.5","OVTN"
"OVTN",164,"*","*","*","OVTN"
"OVTN",165,"45.9","31","14","OVTN"
"OVTN",166,"54.05","40","12","OVTN"
"OVTN",167,"*","*","*","OVTN"
"OVTN",168,"*","*","*","OVTN"
"OVTN",169,"43.45","29","12.5","OVTN"
"OVTN",170,"48.6","23.5","14.5","OVTN"
"OVTN",171,"35.1","22.5","10","OVTN"
"OVTN",172,"*","*","*","OVTN"
"OVTN",173,"44.1","21.5","8.5","OVTN"
"OVTN",174,"47.65","25","13.5","OVTN"
"OVTN",175,"64.075","38.75","16.25","OVTN"
"OVTN",176,"50.75","36.5","13.5","OVTN"
"OVTN",177,"41.2","27","8.5","OVTN"
"OVTN",178,"62.55","36","12.5","OVTN"
"OVTN",179,"53.8","32.5","14","OVTN"
"OVTN",180,"42.15","24.5","13.5","OVTN"
"OVTN",181,"36.75","21","11","OVTN"
"OVTN",182,"50.35","27.5","16","OVTN"
"OVTN",184,"50","27","13.5","OVTN"
"OVTN",185,"39.25","28","12","OVTN"
"OVTN",186,"45.15","28","16.5","OVTN"
"OVTN",187,"45.85","27.5","13.5","OVTN"
"OVTN",188,"42.9","29.5","13.5","OVTN"
"OVTN",189,"37.95","29.5","11.5","OVTN"
"OVTN",190,"39.55","24","11","OVTN"
"OVTN",191,"34.1","31.5","11.5","OVTN"
"OVTN",192,"45.05","29","12.5","OVTN"
"OVTN",193,"50.1","33.25","13.25","OVTN"
"OVTN",194,"51.05","34.5","13","OVTN"
"OVTN",195,"35.2","20.5","11","OVTN"
"OVTN",196,"43.2","35.5","18.5","OVTN"
"OVTN",197,"44.8","27.5","14","OVTN"
"OVTN",198,"45.2","29","12.5","OVTN"
"OVTN",199,"41.3","27.5","12","OVTN"
"OVTN",200,"51.2","28.5","15","OVTN"
"OVTN",201,"42.1","25.5","11","OVTN"
"OVTN",202,"34.65","23.5","10","OVTN"
"OVTN",203,"35.55","28","10.5","OVTN"
"OVTN",204,"*","*","*","OVTN"
"OVTN",205,"40.1","30","12.5","OVTN"
"OVTN",206,"*","*","*","OVTN"
"OVTN",207,"44.85","33","14","OVTN"
"OVTN",208,"*","*","*","OVTN"
"OVTN",209,"*","*","*","OVTN"
"OVTN",210,"49.6","35","14.5","OVTN"
"OVTN",211,"*","*","*","OVTN"
"OVTN",212,"31.9","25","11","OVTN"
"OVTN",213,"49.1","24","12.5","OVTN"
"OVTN",214,"40.6","28","10.5","OVTN"
"OVTN",215,"40.2","32","12","OVTN"
"OVTN",216,"33.4","29.5","11.5","OVTN"
"OVTN",217,"48.5","30.5","12.5","OVTN"
"OVTN",218,"40.3","40","13.5","OVTN"
"OVTN",219,"44.45","37.5","17","OVTN"
"OVTN",220,"41.25","26.5","12.5","OVTN"
"OVTN",221,"46.35","25","12","OVTN"
"OVTN",222,"38.6","31","12","OVTN"
"OVTN",223,"43.75","31.5","12.5","OVTN"
"OVTN",224,"48.2","30","16.5","OVTN"
"OVTN",225,"45.95","27","12","OVTN"
"OVTN",226,"48.2","36","13.5","OVTN"
"OVTN",227,"49.1","37","14","OVTN"
"OVTN",228,"35.85","19.5","10","OVTN"
"OVTN",229,"59.4","39.5","17","OVTN"
"OVTN",230,"44.3","25","7.5","OVTN"
"OVTN",231,"50","25","11","OVTN"
"OVTN",232,"*","*","*","OVTN"
"OVTN",233,"53.6","30","14","OVTN"
"OVTN",234,"40.3","23.5","12.5","OVTN"
"OVTN",235,"*","*","*","OVTN"
"OVTN",236,"*","*","*","OVTN"
"OVTN",237,"52.85","26","16","OVTN"
"OVTN",238,"45.625","33.25","13.75","OVTN"
"OVTN",239,"49","29","16","OVTN"
"OVTN",240,"47.85","33","15","OVTN"
"OVTN",241,"43.3","24","13","OVTN"
"OVTN",242,"42.65","28.5","11.5","OVTN"
"OVTN",243,"47.85","25.5","13","OVTN"
"OVTN",244,"56.825","35.75","16.5","OVTN"
"OVTN",245,"45.75","29.5","14.5","OVTN"
"OVTN",246,"*","*","*","OVTN"
"OVTN",247,"51.3","35.5","15.5","OVTN"
"OVTN",248,"54.9","36","15.5","OVTN"
"OVTN",249,"39.1","29.5","12","OVTN"
"OVTN",250,"55.25","33.5","13.5","OVTN"
"OVTN",251,"41.8","29.5","13.5","OVTN"
"OVTN",252,"42.85","26.5","14.5","OVTN"
"OVTN",253,"47.2","38.5","19.5","OVTN"
"OVTN",254,"47.1","26","11.5","OVTN"
"OVTN",255,"30.65","20","10","OVTN"
"OVTN",256,"*","*","*","OVTN"
"OVTN",257,"53.35","28","13.5","OVTN"
"OVTN",258,"45.7","26.5","13","OVTN"
"OVTN",259,"37.1","24","10.5","OVTN"
"OVTN",260,"52.45","37","15","OVTN"
"OVTN",261,"41.9","27","12.5","OVTN"
"OVTN",262,"59.75","40.5","15.5","OVTN"
"OVTN",263,"34.45","27.5","10","OVTN"
"OVTN",264,"58.2","25","12","OVTN"
"OVTN",265,"33.6","24.5","12.5","OVTN"
"OVTN",266,"39.55","33.5","11.5","OVTN"
"OVTN",267,"42.8","30","12.5","OVTN"
"OVTN",268,"41.3","25.5","13","OVTN"
"OVTN",269,"43.85","32.5","14.5","OVTN"
"OVTN",270,"42.45","37","12","OVTN"
"OVTN",271,"36","29","10","OVTN"
"OVTN",272,"32.45","27.75","11.75","OVTN"
"OVTN",273,"*","*","*","OVTN"
"OVTN",274,"43.5","33.5","11.5","OVTN"
"OVTN",275,"*","*","*","OVTN"
"OVTN",276,"*","*","*","OVTN"
"OVTN",277,"34.05","26.5","12.5","OVTN"
"OVTN",278,"28.25","31","13","OVTN"
"OVTN",279,"56.05","34.5","17.5","OVTN"
"OVTN",280,"53.45","41","14","OVTN"
"OVTN",281,"39.8","25.5","9.5","OVTN"
"OVTN",282,"41.6","32","14","OVTN"
"OVTN",283,"50.05","24.5","14.5","OVTN"
"OVTN",284,"50.75","28.5","11.5","OVTN"
"OVTN",285,"43.875","34.5","13.75","OVTN"
"OVTN",286,"48.8","28","15.5","OVTN"
"OVTN",287,"*","*","*","OVTN"
"OVTN",288,"39.35","39","15","OVTN"
"OVTN",289,"45.75","36.5","14","OVTN"
"OVTN",290,"50.45","36","12.5","OVTN"
"OVTN",291,"35.1","25.5","13.5","OVTN"
"OVTN",292,"47.7","30.5","12","OVTN"
"OVTN",293,"33.2","21","10.5","OVTN"
"OVTN",294,"37.25","17","9","OVTN"
"OVTN",296,"37.25","28","14","OVTN"
"OVTN",297,"49.45","29.5","15","OVTN"
"OVTN",298,"40.5","31","12.5","OVTN"
"OVTN",299,"43.325","24","12.25","OVTN"
"OVTN",300,"37.95","26.5","13.5","OVTN"
"OVTN",301,"32.3","16","11.5","OVTN"
"OVTN",302,"30.6","20","9.5","OVTN"
"OVTN",303,"47.05","24.5","15.5","OVTN"
"OVTN",304,"26.7","18.5","10","OVTN"
"OVTN",305,"46.95","33.5","14","OVTN"
"OVTN",306,"47.15","22.5","11.5","OVTN"
"OVTN",307,"34.475","22","9.5","OVTN"
"OVTN",308,"38.25","19.5","12","OVTN"
"OVTN",310,"37.4","25.5","14","OVTN"
"OVTN",311,"44.65","28.5","13","OVTN"
"OVTN",312,"43.6","30.5","14","OVTN"
"OVTN",313,"43.675","27.5","11.75","OVTN"
"OVTN",314,"37.6","26.5","11","OVTN"
"OVTN",315,"35.1","24.5","12.5","OVTN"
"OVTN",316,"*","*","*","OVTN"
"OVTN",317,"39.25","21.5","11.5","OVTN"
"OVTN",318,"39.5","20.5","12.5","OVTN"
"OVTN",319,"48.1","35","13","OVTN"
"OVTN",320,"50.8","25.5","13","OVTN"
"OVTN",322,"52.25","36.5","15","OVTN"
"OVTN",323,"34.85","24","11.5","OVTN"
"OVTN",324,"48","33.5","15","OVTN"
"OVTN",325,"49.2","32.5","14","OVTN"
"OVTN",326,"42.8","37","11","OVTN"
"OVTN",327,"44.25","26","11.5","OVTN"
"OVTN",328,"52.1","34","16","OVTN"
"OVTN",330,"35.775","19.5","9.5","OVTN"
"OVTN",332,"43","25","15.5","OVTN"
"OVTN",333,"43.15","42","14.5","OVTN"
"OVTN",334,"44.8","29","13.5","OVTN"
"OVTN",335,"*","*","*","OVTN"
"OVTN",336,"45.55","28.5","15","OVTN"
"OVTN",337,"36.8","19.25","11.5","OVTN"
"OVTN",338,"*","*","*","OVTN"
"OVTN",339,"47.525","25","12.25","OVTN"
"OVTN",340,"38.7","23.5","10.5","OVTN"
"OVTN",341,"42.5","28","13","OVTN"
"OVTN",342,"44.175","22","11.5","OVTN"
"OVTN",343,"42.3","25.5","13.5","OVTN"
"OVTN",344,"*","*","*","OVTN"
"OVTN",345,"37.35","15.5","10","OVTN"
"OVTN",346,"37.9","22","10.5","OVTN"
"OVTN",347,"36.4","25","11.5","OVTN"
"OVTN",349,"47.85","37","16.5","OVTN"
"OVTN",350,"50.25","39.5","14.5","OVTN"
"OVTN",352,"*","*","*","OVTN"
"OVTN",353,"50.65","29","12","OVTN"
"OVTN",354,"29.725","29.5","9.75","OVTN"
"OVTN",355,"49","22.5","13","OVTN"
"OVTN",356,"40.4","22.5","11.5","OVTN"
"OVTN",358,"38.875","27.75","11","OVTN"
"OVTN",359,"44.65","31.5","11.5","OVTN"
"OVTN",360,"41.1","25","11.25","OVTN"
"OVTN",361,"38.15","35.5","13.5","OVTN"
"OVTN",362,"53.15","40.5","16","OVTN"
"OVTN",363,"53","36","13.5","OVTN"
"OVTN",364,"46.15","36","14","OVTN"
"OVTN",365,"39.75","21","10","OVTN"
"OVTN",366,"61.05","29.5","13","OVTN"
"OVTN",367,"43.7","31.5","11.5","OVTN"
"OVTN",368,"40.6","25.5","10.5","OVTN"
"OVTN",369,"50","30.5","12.5","OVTN"
"OVTN",370,"46.4","28.5","9.5","OVTN"
"OVTN",371,"44.2","24.5","15","OVTN"
"OVTN",372,"46.775","34.75","12.75","OVTN"
"OVTN",373,"39.65","21.5","11.5","OVTN"
"OVTN",374,"52.5","29.5","16.5","OVTN"
"OVTN",375,"46.1","32","16","OVTN"
"OVTN",376,"53.65","33","14.5","OVTN"
"OVTN",377,"40.25","27.25","13.25","OVTN"
"OVTN",378,"47.85","29.5","13.5","OVTN"
"OVTN",379,"37.4","31","12.5","OVTN"
"OVTN",380,"45.05","34","15","OVTN"
"OVTN",381,"38.3","30","11.5","OVTN"
"OVTN",382,"50.55","22.5","13.5","OVTN"
"OVTN",383,"39.45","22.5","13","OVTN"
"OVTN",384,"34","24.5","9.5","OVTN"
"OVTN",386,"43.75","30.5","12.5","OVTN"
"OVTN",388,"38.2","27","14","OVTN"
"OVTN",389,"38.7","18.5","8","OVTN"
"OVTN",390,"49","32.5","13.5","OVTN"
"OVTN",391,"37.9","23.5","12","OVTN"
"OVTN",392,"54.15","34.5","14","OVTN"
"OVTN",393,"52.45","31","14.5","OVTN"
"OVTN",394,"*","*","*","OVTN"
"OVTN",395,"36.2","25.5","10.5","OVTN"
"OVTN",396,"39.325","28","10.5","OVTN"
"OVTN",397,"52.85","33.5","13","OVTN"
"OVTN",398,"52.65","31.5","14","OVTN"
"OVTN",399,"*","*","*","OVTN"
"OVTN",400,"48.85","38.5","15.5","OVTN"
"OVTN",402,"49.95","23","16.5","OVTN"
"OVTN",403,"43.45","32.75","12.25","OVTN"
"OVTN",404,"39.5","25.5","12.5","OVTN"
"PKLE",1,"29","26.5","11","PKLE"
"PKLE",2,"41.75","29.5","10.5","PKLE"
"PKLE",3,"33.5","35","8","PKLE"
"PKLE",4,"51.5","21.5","6.5","PKLE"
"PKLE",5,"42.5","27","10","PKLE"
"PKLE",7,"31.75","26.5","10","PKLE"
"PKLE",8,"55.25","33","11","PKLE"
"PKLE",9,"50","19","8.5","PKLE"
"PKLE",10,"41.5","24.5","9.5","PKLE"
"PKLE",11,"40.75","31","13.5","PKLE"
"PKLE",12,"33.25","18","5.5","PKLE"
"PKLE",13,"37.45","28","13.5","PKLE"
"PKLE",14,"40","26","9.5","PKLE"
"PKLE",15,"43","33","12.5","PKLE"
"PKLE",16,"38.75","26.5","12","PKLE"
"PKLE",17,"42.25","18.5","9","PKLE"
"PKLE",18,"38.95","24.5","10","PKLE"
"PKLE",19,"29","14.5","7","PKLE"
"PKLE",20,"41","28.5","10","PKLE"
"PKLE",21,"*","*","*","PKLE"
"PKLE",22,"*","*","*","PKLE"
"PKLE",23,"54","38","14.5","PKLE"
"PKLE",24,"*","*","*","PKLE"
"PKLE",25,"32.75","18","9","PKLE"
"PKLE",26,"34.75","24","10.5","PKLE"
"PKLE",27,"*","*","*","PKLE"
"PKLE",28,"44.25","24","9.5","PKLE"
"PKLE",29,"27","24","12","PKLE"
"PKLE",30,"38.75","23.5","11.5","PKLE"
"PKLE",31,"30","21.5","5.5","PKLE"
"PKLE",32,"34.7","19","10.5","PKLE"
"PKLE",33,"22","12.5","6.5","PKLE"
"PKLE",34,"35.5","28.5","12.5","PKLE"
"PKLE",35,"33.5","12","3.5","PKLE"
"PKLE",36,"44.25","23","7","PKLE"
"PKLE",37,"38.5","23.5","3.5","PKLE"
"PKLE",38,"30.5","25","10.5","PKLE"
"PKLE",39,"36.5","31.5","11.5","PKLE"
"PKLE",40,"37","27.5","10.5","PKLE"
"PKLE",41,"37.75","18.5","9.5","PKLE"
"PKLE",42,"41","17","6.5","PKLE"
"PKLE",43,"33.5","26.5","11","PKLE"
"PKLE",44,"27.5","22.5","8.5","PKLE"
"PKLE",45,"*","*","*","PKLE"
"PKLE",46,"33.25","25","8.5","PKLE"
"PKLE",47,"*","*","*","PKLE"
"PKLE",48,"41.5","19","7.5","PKLE"
"PKLE",49,"*","*","*","PKLE"
"PKLE",50,"*","*","*","PKLE"
"PKLE",52,"33","20.5","8.5","PKLE"
"PKLE",53,"23","23.5","8","PKLE"
"PKLE",54,"63","44","18.5","PKLE"
"PKLE",55,"35.25","20","10.5","PKLE"
"PKLE",56,"56.2","26","14","PKLE"
"PKLE",57,"*","*","*","PKLE"
"PKLE",58,"*","*","*","PKLE"
"PKLE",59,"*","*","*","PKLE"
"PKLE",60,"*","*","*","PKLE"
"PKLE",61,"31.5","21","10.5","PKLE"
"PKLE",62,"24","31.5","8.5","PKLE"
"PKLE",63,"29.85","21","9.5","PKLE"
"PKLE",64,"*","*","*","PKLE"
"PKLE",65,"31.5","25","12.5","PKLE"
"PKLE",66,"*","*","*","PKLE"
"PKLE",67,"41.25","23","9.5","PKLE"
"PKLE",68,"54.5","25.5","8.5","PKLE"
"PKLE",69,"37.75","27","8.5","PKLE"
"PKLE",70,"22.25","17.5","6.5","PKLE"
"PKLE",71,"*","*","*","PKLE"
"PKLE",72,"38.25","29","10.5","PKLE"
"PKLE",73,"33","26.5","9","PKLE"
"PKLE",74,"*","*","*","PKLE"
"PKLE",75,"*","*","*","PKLE"
"PKLE",76,"38.5","14.5","8.5","PKLE"
"PKLE",77,"31.25","26.5","10","PKLE"
"PKLE",78,"52.5","11","5","PKLE"
"PKLE",79,"37.75","19","8.5","PKLE"
"PKLE",80,"37.5","25.5","10","PKLE"
"PKLE",81,"44.75","8.5","6","PKLE"
"PKLE",83,"46","31","12.5","PKLE"
"PKLE",84,"35.5","19.5","5","PKLE"
"PKLE",85,"31.5","11.5","5","PKLE"
"PKLE",86,"46.05","29.5","11.5","PKLE"
"PKLE",87,"40.25","22","7","PKLE"
"PKLE",88,"*","*","*","PKLE"
"PKLE",89,"31.5","28","9","PKLE"
"PKLE",90,"32","22.5","8.5","PKLE"
"PKLE",91,"50.5","41.5","14","PKLE"
"PKLE",93,"39.75","21.5","9.5","PKLE"
"PKLE",94,"*","*","*","PKLE"
"PKLE",95,"26.25","21.5","9","PKLE"
"PKLE",96,"*","*","*","PKLE"
"PKLE",97,"46.5","30","13","PKLE"
"PKLE",98,"*","*","*","PKLE"
"PKLE",99,"47.75","17.5","6","PKLE"
"PKLE",100,"38.5","14","5.5","PKLE"
"PKLE",101,"31.5","20","8.5","PKLE"
"PKLE",102,"*","*","*","PKLE"
"PKLE",103,"*","*","*","PKLE"
"PKLE",104,"40.75","22","9.5","PKLE"
"PKLE",105,"41.25","26","10","PKLE"
"PKLE",106,"37.75","28","8.5","PKLE"
"PKLE",107,"32.75","22.5","11.5","PKLE"
"PKLE",108,"*","*","*","PKLE"
"PKLE",110,"20.5","13.5","6","PKLE"
"PKLE",111,"40","24","10.5","PKLE"
"PKLE",112,"41.5","25.5","8.5","PKLE"
"PKLE",113,"41.25","22.5","6","PKLE"
"PKLE",114,"38.5","28.5","11.5","PKLE"
"PKLE",115,"38","23","9.5","PKLE"
"PKLE",116,"*","*","*","PKLE"
"PKLE",117,"37.5","25","9.5","PKLE"
"PKLE",118,"34.5","28","11","PKLE"
"PKLE",119,"46","34.5","11","PKLE"
"PKLE",120,"*","*","*","PKLE"
"PKLE",122,"38.75","21","8.5","PKLE"
"PKLE",123,"34.75","23","9.5","PKLE"
"PKLE",125,"35.5","20.5","9","PKLE"
"PKLE",126,"30","12.5","7","PKLE"
"PKLE",127,"26.25","22.5","10.5","PKLE"
"PKLE",128,"31.25","29","10","PKLE"
"PKLE",130,"38.25","19","10.5","PKLE"
"PKLE",131,"43","21","7","PKLE"
"PKLE",132,"39.5","24","6.5","PKLE"
"PKLE",134,"49.25","42","14","PKLE"
"PKLE",135,"35","19","9","PKLE"
"PKLE",136,"*","*","*","PKLE"
"PKLE",137,"39.75","25.5","10.5","PKLE"
"PKLE",138,"46.75","18.5","5","PKLE"
"PKLE",139,"29.45","19","9","PKLE"
"PKLE",141,"*","*","*","PKLE"
"PKLE",142,"37.5","20","6.5","PKLE"
"PKLE",143,"37.5","38.5","6.5","PKLE"
"PKLE",144,"33.75","25","10.5","PKLE"
"PKLE",145,"33","22.5","8","PKLE"
"PKLE",146,"32.5","25.5","10","PKLE"
"PKLE",147,"*","*","*","PKLE"
"PKLE",148,"51.1","11.5","7.5","PKLE"
"PKLE",150,"36.75","16","4.5","PKLE"
"PKLE",151,"41","25.5","10","PKLE"
"PKLE",152,"*","*","*","PKLE"
"PKLE",153,"36","32.5","10.5","PKLE"
"PKLE",154,"28","15.5","8","PKLE"
"PKLE",155,"34.25","28","11","PKLE"
"PKLE",156,"28","20","8.5","PKLE"
"PKLE",157,"30.75","17","8","PKLE"
"PKLE",158,"31","27.5","10","PKLE"
"PKLE",159,"*","*","*","PKLE"
"PKLE",160,"*","*","*","PKLE"
"PKLE",161,"48.75","16.5","7","PKLE"
"PKLE",163,"*","*","*","PKLE"
"PKLE",164,"53.75","33.5","8","PKLE"
"PKLE",165,"*","*","*","PKLE"
"PKLE",166,"56.25","28","11","PKLE"
"PKLE",167,"43.25","35","14.5","PKLE"
"PKLE",168,"*","*","*","PKLE"
"PKLE",169,"40","18","11.5","PKLE"
"PKLE",170,"47.05","27.5","12.5","PKLE"
"PKLE",171,"23.5","18.5","7","PKLE"
"PKLE",172,"50.5","19","9","PKLE"
"PKLE",173,"57.75","26","7.5","PKLE"
"PKLE",174,"39","22.5","8.5","PKLE"
"PKLE",175,"59.75","29.5","8.5","PKLE"
"PKLE",176,"52","29","15","PKLE"
"PKLE",177,"38","24","9","PKLE"
"PKLE",178,"54","27","8.5","PKLE"
"PKLE",179,"*","*","*","PKLE"
"PKLE",180,"*","*","*","PKLE"
"PKLE",181,"*","*","*","PKLE"
"PKLE",182,"33.5","23","12.5","PKLE"
"PKLE",184,"45.5","26.5","12.5","PKLE"
"PKLE",185,"29","23.5","11.5","PKLE"
"PKLE",186,"*","*","*","PKLE"
"PKLE",187,"35.75","24","10","PKLE"
"PKLE",188,"38.5","31.5","12","PKLE"
"PKLE",189,"*","*","*","PKLE"
"PKLE",190,"*","*","*","PKLE"
"PKLE",191,"30.75","30.5","10","PKLE"
"PKLE",192,"*","*","*","PKLE"
"PKLE",193,"52.25","31","7.5","PKLE"
"PKLE",194,"56.7","26","11.5","PKLE"
"PKLE",195,"37.25","23.5","10.5","PKLE"
"PKLE",196,"*","*","*","PKLE"
"PKLE",197,"32","25.5","10.5","PKLE"
"PKLE",198,"47.25","24.5","10","PKLE"
"PKLE",199,"30.75","26","10.5","PKLE"
"PKLE",200,"41.5","29","11","PKLE"
"PKLE",201,"28.5","29.5","8.5","PKLE"
"PKLE",202,"*","*","*","PKLE"
"PKLE",203,"42.25","27","16","PKLE"
"PKLE",204,"41.25","26","6.5","PKLE"
"PKLE",205,"48","26.5","8.5","PKLE"
"PKLE",206,"*","*","*","PKLE"
"PKLE",207,"34.5","24","10","PKLE"
"PKLE",208,"*","*","*","PKLE"
"PKLE",209,"33.15","24.5","11","PKLE"
"PKLE",210,"46.25","28","10","PKLE"
"PKLE",211,"38.05","21.5","9","PKLE"
"PKLE",212,"*","*","*","PKLE"
"PKLE",213,"41.75","17","8.5","PKLE"
"PKLE",214,"44.5","26.5","10.5","PKLE"
"PKLE",215,"40.5","40.5","11","PKLE"
"PKLE",216,"44.5","19","7","PKLE"
"PKLE",217,"39.25","26","9.5","PKLE"
"PKLE",218,"29","25","9","PKLE"
"PKLE",219,"*","*","*","PKLE"
"PKLE",220,"36.75","23.5","8.5","PKLE"
"PKLE",221,"32.5","23","10","PKLE"
"PKLE",222,"*","*","*","PKLE"
"PKLE",223,"41.5","35.5","9.5","PKLE"
"PKLE",224,"43","26.5","10.5","PKLE"
"PKLE",225,"33.5","29","10","PKLE"
"PKLE",226,"47.25","24","7","PKLE"
"PKLE",227,"54","35","12","PKLE"
"PKLE",228,"30.25","23","10","PKLE"
"PKLE",229,"43.5","25.5","8.5","PKLE"
"PKLE",230,"47.75","21.5","8","PKLE"
"PKLE",231,"38.75","23.5","9.5","PKLE"
"PKLE",232,"23.5","20","9","PKLE"
"PKLE",233,"*","*","*","PKLE"
"PKLE",234,"35.75","32","12","PKLE"
"PKLE",235,"35","26.5","10","PKLE"
"PKLE",236,"34.75","26.5","9.5","PKLE"
"PKLE",237,"41","13","6","PKLE"
"PKLE",238,"*","*","*","PKLE"
"PKLE",239,"33.5","25","10.5","PKLE"
"PKLE",240,"*","*","*","PKLE"
"PKLE",241,"*","*","*","PKLE"
"PKLE",242,"28.25","8.5","3.5","PKLE"
"PKLE",243,"44.5","21.5","10","PKLE"
"PKLE",244,"45.75","33","12.5","PKLE"
"PKLE",245,"29.5","20","9.5","PKLE"
"PKLE",246,"43.25","26.5","12","PKLE"
"PKLE",247,"51.5","29","8.5","PKLE"
"PKLE",248,"35.75","22.5","8","PKLE"
"PKLE",249,"*","*","*","PKLE"
"PKLE",250,"45.7","25","12.5","PKLE"
"PKLE",251,"*","*","*","PKLE"
"PKLE",252,"24","17","7","PKLE"
"PKLE",253,"*","*","*","PKLE"
"PKLE",254,"39.75","19.5","9","PKLE"
"PKLE",255,"28","25","8.5","PKLE"
"PKLE",256,"*","*","*","PKLE"
"PKLE",257,"44.5","21.5","9.5","PKLE"
"PKLE",258,"*","*","*","PKLE"
"PKLE",259,"37.75","22","10.5","PKLE"
"PKLE",260,"36.25","30","9.5","PKLE"
"PKLE",261,"42.6","27.5","11.5","PKLE"
"PKLE",262,"*","*","*","PKLE"
"PKLE",263,"48.75","25.5","5.5","PKLE"
"PKLE",264,"49.25","23","11","PKLE"
"PKLE",265,"35.75","4.5","21.5","PKLE"
"PKLE",266,"*","*","*","PKLE"
"PKLE",267,"36.5","34.5","12.5","PKLE"
"PKLE",268,"*","*","*","PKLE"
"PKLE",269,"*","*","*","PKLE"
"PKLE",270,"39.5","38.5","13","PKLE"
"PKLE",271,"*","*","*","PKLE"
"PKLE",272,"28.5","28","9.5","PKLE"
"PKLE",273,"33.75","23.5","9","PKLE"
"PKLE",274,"55.75","34.5","11.5","PKLE"
"PKLE",275,"20.25","21.5","7.5","PKLE"
"PKLE",276,"*","*","*","PKLE"
"PKLE",277,"27","19.5","7.5","PKLE"
"PKLE",278,"*","*","*","PKLE"
"PKLE",279,"35.5","33","13","PKLE"
"PKLE",280,"*","*","*","PKLE"
"PKLE",281,"35","21.5","8.5","PKLE"
"PKLE",282,"*","*","*","PKLE"
"PKLE",283,"*","*","*","PKLE"
"PKLE",284,"36.75","19","9","PKLE"
"PKLE",285,"*","*","*","PKLE"
"PKLE",286,"36","25","8.5","PKLE"
"PKLE",287,"31.25","18.5","7","PKLE"
"PKLE",288,"*","*","*","PKLE"
"PKLE",289,"42","23","10","PKLE"
"PKLE",290,"*","*","*","PKLE"
"PKLE",291,"*","*","*","PKLE"
"PKLE",292,"38","32","9","PKLE"
"PKLE",293,"31.75","9","4","PKLE"
"PKLE",294,"63.75","33.5","10.5","PKLE"
"PKLE",296,"43.75","33.5","9.5","PKLE"
"PKLE",297,"36.5","23.5","10.5","PKLE"
"PKLE",298,"*","*","*","PKLE"
"PKLE",299,"39.5","26","10","PKLE"
"PKLE",300,"33","25","12","PKLE"
"PKLE",301,"35","20.5","8","PKLE"
"PKLE",302,"45.5","17.5","5","PKLE"
"PKLE",303,"46.75","30.5","12","PKLE"
"PKLE",304,"*","*","*","PKLE"
"PKLE",305,"32.5","28.5","9","PKLE"
"PKLE",306,"28.75","28.5","8","PKLE"
"PKLE",307,"*","*","*","PKLE"
"PKLE",308,"49","26.5","11.5","PKLE"
"PKLE",310,"40.75","25.5","13.5","PKLE"
"PKLE",311,"52.5","28","6","PKLE"
"PKLE",312,"45.5","28","11.5","PKLE"
"PKLE",313,"30.5","22.5","8","PKLE"
"PKLE",314,"37.25","26","11.5","PKLE"
"PKLE",315,"32.25","21.5","8.5","PKLE"
"PKLE",316,"*","*","*","PKLE"
"PKLE",317,"36.5","18","5.5","PKLE"
"PKLE",318,"32","17.5","9","PKLE"
"PKLE",319,"*","*","*","PKLE"
"PKLE",320,"52","15","6.5","PKLE"
"PKLE",322,"47.75","32","10","PKLE"
"PKLE",323,"31.25","30","9.5","PKLE"
"PKLE",324,"36","32.5","9","PKLE"
"PKLE",325,"45.5","31.5","13","PKLE"
"PKLE",326,"*","*","*","PKLE"
"PKLE",327,"*","*","*","PKLE"
"PKLE",328,"35.25","24","7.5","PKLE"
"PKLE",330,"36.5","18","7.5","PKLE"
"PKLE",332,"39.05","24","12.5","PKLE"
"PKLE",333,"40.25","33","12","PKLE"
"PKLE",334,"38.7","28","9.5","PKLE"
"PKLE",335,"27.5","29","9","PKLE"
"PKLE",336,"50","31.5","15.5","PKLE"
"PKLE",337,"40","10","5","PKLE"
"PKLE",338,"40","35","12.5","PKLE"
"PKLE",339,"38.75","27","11.5","PKLE"
"PKLE",340,"32.25","20.5","10.5","PKLE"
"PKLE",341,"31","20","11","PKLE"
"PKLE",342,"36","15","9","PKLE"
"PKLE",343,"54.25","15.5","6","PKLE"
"PKLE",344,"*","*","*","PKLE"
"PKLE",345,"54.75","14.5","6.5","PKLE"
"PKLE",346,"34","19.5","7","PKLE"
"PKLE",347,"34.5","25","10.5","PKLE"
"PKLE",349,"33.5","30","9.5","PKLE"
"PKLE",350,"46","36","11.5","PKLE"
"PKLE",352,"35","22","9.5","PKLE"
"PKLE",353,"42.5","30","11","PKLE"
"PKLE",354,"26","15.5","5.5","PKLE"
"PKLE",355,"*","*","*","PKLE"
"PKLE",356,"42.3","21","11","PKLE"
"PKLE",358,"43.75","25.5","8.5","PKLE"
"PKLE",359,"30.75","29.5","8.5","PKLE"
"PKLE",360,"43","24.5","10.5","PKLE"
"PKLE",361,"31","25.5","6.5","PKLE"
"PKLE",362,"*","*","*","PKLE"
"PKLE",363,"37.75","24.5","8.5","PKLE"
"PKLE",364,"43.5","30.5","11","PKLE"
